LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
401,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
402,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
403,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
404,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 39, boot = -124, init = 163, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
405,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 38, boot = -123, init = 161, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
406,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = -126, init = 167, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
407,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 40, boot = -127, init = 167, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
408,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = -115, init = 155, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
409,17/06/09,20:10:54,INFO,executor.Executor,Finished task 3.0 in stage 10.0 (TID 438). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
410,17/06/09,20:10:54,INFO,executor.Executor,Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
411,17/06/09,20:10:54,INFO,executor.Executor,Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
412,17/06/09,20:10:54,INFO,executor.Executor,Finished task 2.0 in stage 10.0 (TID 430). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
413,17/06/09,20:10:54,INFO,executor.Executor,Finished task 1.0 in stage 10.0 (TID 416). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
414,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 450,E11,Got assigned task <*>
415,17/06/09,20:10:54,INFO,executor.Executor,Running task 0.0 in stage 11.0 (TID 450),E24,Running task <*> in stage <*> (TID <*>)
416,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 464,E11,Got assigned task <*>
417,17/06/09,20:10:54,INFO,executor.Executor,Running task 1.0 in stage 11.0 (TID 464),E24,Running task <*> in stage <*> (TID <*>)
418,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 475,E11,Got assigned task <*>
419,17/06/09,20:10:54,INFO,executor.Executor,Running task 2.0 in stage 11.0 (TID 475),E24,Running task <*> in stage <*> (TID <*>)
420,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 478,E11,Got assigned task <*>
421,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 20,E29,Started reading broadcast variable <*>
422,17/06/09,20:10:54,INFO,executor.Executor,Running task 3.0 in stage 11.0 (TID 478),E24,Running task <*> in stage <*> (TID <*>)
423,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 479,E11,Got assigned task <*>
424,17/06/09,20:10:54,INFO,executor.Executor,Running task 4.0 in stage 11.0 (TID 479),E24,Running task <*> in stage <*> (TID <*>)
425,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_20_piece0 stored as bytes in memory (estimated size 5.5 KB, free 416.7 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
426,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 20 took 15 ms,E20,Reading broadcast variable <*> took <*> ms
427,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_20 stored as values in memory (estimated size 9.8 KB, free 411.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
428,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_0 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
429,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_4 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
430,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_3 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
431,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_2 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
432,17/06/09,20:10:54,INFO,spark.CacheManager,"Partition rdd_16_1 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
433,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
434,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
435,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
436,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
437,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
